SchemaName;SchemaID;DataCORELayer;ObjectName;ObjectID;ObjectType;ObjectTypeDescription;ObjectSQLCode_Anzahl_Character;ObjectSQLCode_First_32767_Characters
INFI_GSSGA_CSC2;83;INFormation Mart as Interface;V_INTF_REF_ExchangeRatesToEuro_M2;78831543;V ;VIEW;2604;/**/ /* Database name: @DB_DATA_VAULT_SQL */ /* DBMS name: Microsoft SQL Server 2016 - Bosch */ /* Created on: 10/5/2021 8:34:26 PM */ /**/ /**/ /* View: V_INTF_REF_ExchangeRatesToEuro_M2 */ /**/ /* */ /* V01.00.00 2020-10-05 Sanja Mihalic CI/XTD3 */ /* This view delivers the exchange rates from X to EURO to GS SGnA */ /* Data.CORE Outgoing Interface #0175 https://inside-docupedia.bosch.com/confluence/x/nYWSd */ /* Restrictions: */ /* The exchanges Rates Type are read dynamically from */ /* Changes: */ /* - Copied from [INFI_GSAccounting_CSC1].[V_INTF_REF_ExchangeRatesToEuro_M2] V01.00.00 as of 2020-08-18*/ /* */
INFI_IFRS15_TM1_CSC1;81;INFormation Mart as Interface;V_INTF_REF_CustomerNumberByCompanyCode_G2;78935653;V ;VIEW;2604;/**/ /* View: V_INTF_REF_CustomerNumberByCompanyCode_G2 */ /**/ /* =*/ /* V01.01.00 2021-09-02 Tatjana Derdus CI/BTM-AC1 */ /* This view provides the list of SAP Customer Numbers by Comapany Code for IFRS15 */ /* Data.CORE Outgoing Interface #0216 https://inside-docupedia.bosch.com/confluence/x/yK-th */ /* Update: */ /* */ /* Restriction: */ /* None */ /* =*/
INFI_Costs_CDP_CSC2;69;INFormation Mart as Interface;V_INTF_CDP_CostActual_V2_IFCT0_G3;81083725;V ;VIEW;3974;/**/ /* View: V_INTF_CDP_CostActual_V2_IFCT0_G3 */ /**/ /* = */ /* V01.00.00 2023-03-15 Ismail Okadia GS/TET3-NA */ /* This view is to provide CO-OM Cost Actuals data for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #0337 https://inside-docupedia.bosch.com/confluence/x/RBnSqQ */ /* Implemented Soft Rules */ /* Filter Cost Actual Fact Data by Company Code Positive List */ /* #FBI-SR-000000057 https://inside-docupedia.bosch.com/confluence/x/fFf1Yw */ /* Update: */ /* V01.00.00 Recreated view on top of persisted Fact [COCostActual_V2_MFCT0_G3] */ /* */
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COCostActualLineItemDelta_O5;81135780;V ;VIEW;2045;/**/ /* View: V_COCostActualLineItemDelta_O5 */ /**/ /* =*/ /* V01.00.02 2022-11-02 Yannick Sigwalt, GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COOM_CSC1].[COCostActualLineItem_WSAT0_xx_L] */ /* to identify new CO actuals cost line item */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.02 - Reworked SQL */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemActualDelta_G2;84507680;V ;VIEW;1922;/**/ /* View: V_COPALineItemActualDelta_G2 */ /**/ /* =*/ /* V01.00.00 2022-11-02 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAAttribute_WSAT0_XX_L] */ /* to identify FiscalYearPeriod of newly loaded actual CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_Equipment_V3_IDIM1_G1;86499587;V ;VIEW;8044;/**/ /* View: V_Equipment_V3_IDIM1_G1 */ /**/ /*=*/ /* V01.00.00 - 2021-11-26 Stephan Wund GS/BDD2 */ /* Equipment dimension created for the use case of reporting on maintenance costs */ /* Update: */ /* - V01.00.00 - 2021-11-09 Initial version copied from V_Equipment_V3_IDIM1_G0 */ /*=*/
INFI_RnDAnalysis_SSAS_CSC1;103;INFormation Mart as Interface;V_WBSElement_V1_IDIM1_G4;88087800;V ;VIEW;8563;/**/ /* View: V_WBSElement_V1_IDIM1_G4 */ /**/ /* =*/ /* V01.00.05 2023-07-31 Philipp Staiger GS/BDD1 */ /* This view provides information, which R&D projects received costs */ /* Data.CORE Outgoing Interface #0199 https://inside-docupedia.bosch.com/confluence/x/yRcjfg */ /* #FBI-SR-000000055:https://inside-docupedia.bosch.com/confluence/x/L7SyYg */ /* Restriction: */ /* only WBS-Elements having bookings in the R&D facts (actual or plan) are considered */ /* Changes: */ /* V01.00.05 - Changed mapping for CostCollector from PartnerObject to PlannedObject */ /* V01.00.04 - performance optimization - changed scalar to */ /* tabular function ufn_WBSElementToSAPExternalFormat */ /* V01.00.03 - optimized view + Added EndDating Satellite */ /* V01.00.02 - Added WBSElements for PlanCost & optimized view */ /* V01.00.01 - Added documentation for BR % SR, link for CostCenterResponsible */ /* V01.00.00 - Initial version */ /* =*/
INFI_Optravis_CSC2;63;INFormation Mart as Interface;V_INTF_PnL_G4;91511755;V ;VIEW;15464;"/**/ /* View: V_INTF_PnL_G4 */ /**/ /* =*/ /* V01.09.00 2023-03-07 Hui Yang BD/XSP4 & Tatjana Derdus CI/DAV2.3 & Yannick Sigwalt GS/BDO12 */ /* Interface view for transfer of monthly sales transactions data to Optravis */ /* This view implements the following Soft Rules */ /* #FBI-SR-000000066 https://inside-docupedia.bosch.com/confluence/pages/viewpage.action?pageId=1767424464 */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.09.00 Corrected field Plant */ /* - V01.08.00 Performance Optimization Ilja Frolov GS/BDD1 2023-03-03 */ /* - V01.07.00 Added field Plant */ /* - V01.06.00 Softrule V_SR_CompanyCodeForOptravis_V1 included */ /* - V01.05.00 Reworked view to use new CO-PA RAWVault and added Field ProfitCenter */ /* - V01.04.00 Added column SourceSystem (2021-02-10) */ /* - V01.03.00 Rename MaterialOrig to Material; Add SalesDocumentType (2020-12-16) */ /* - V01.02.00 Adjust TotalNetSales calculation based on changed customer requirement */ /* Use new MDS-based tables for CompanyCodeScope definition (2020-11-11) */ /* - V01.01.00 Replace WWR04 by ARTNR as source for MaterialOrig (2020-10-19) */ /* - V01.00.01 Re-worked based on refined customer requirement (2020-09-30) */ /* - V01.00.00 Initial version (2020-09-03) */ /* =*/"
INFI_IFRS15_TM1_CSC1;81;INFormation Mart as Interface;V_INTF_REF_CustomerNumberByCompanyCode_G3;94935710;V ;VIEW;2604;/**/ /* View: V_INTF_REF_CustomerNumberByCompanyCode_G3 */ /**/ /* =*/ /* V01.01.00 2021-09-02 Tatjana Derdus CI/BTM-AC1 */ /* This view provides the list of SAP Customer Numbers by Comapany Code for IFRS15 */ /* Data.CORE Outgoing Interface #0216 https://inside-docupedia.bosch.com/confluence/x/yK-th */ /* Update: */ /* */ /* Restriction: */ /* None */ /* =*/
INFI_Costs_CDP_CSC2;69;INFormation Mart as Interface;V_INTF_CDP_CostActual_V2_IFCT0_G4;97083782;V ;VIEW;3974;/**/ /* View: V_INTF_CDP_CostActual_V2_IFCT0_G4 */ /**/ /* = */ /* V01.00.00 2023-03-15 Ismail Okadia GS/TET3-NA */ /* This view is to provide CO-OM Cost Actuals data for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #0337 https://inside-docupedia.bosch.com/confluence/x/RBnSqQ */ /* Implemented Soft Rules */ /* Filter Cost Actual Fact Data by Company Code Positive List */ /* #FBI-SR-000000057 https://inside-docupedia.bosch.com/confluence/x/fFf1Yw */ /* Update: */ /* V01.00.00 Recreated view on top of persisted Fact [COCostActual_V2_MFCT0_G4] */ /* */
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COCostActualLineItemDelta_SL;97135837;V ;VIEW;2045;/**/ /* View: V_COCostActualLineItemDelta_SL */ /**/ /* =*/ /* V01.00.02 2022-11-02 Yannick Sigwalt, GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COOM_CSC1].[COCostActualLineItem_WSAT0_xx_L] */ /* to identify new CO actuals cost line item */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.02 - Reworked SQL */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemActualDelta_G3;100507737;V ;VIEW;1922;/**/ /* View: V_COPALineItemActualDelta_G3 */ /**/ /* =*/ /* V01.00.00 2022-11-02 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAAttribute_WSAT0_XX_L] */ /* to identify FiscalYearPeriod of newly loaded actual CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_Equipment_V3_IDIM1_G2;102499644;V ;VIEW;8046;/**/ /* View: V_Equipment_V3_IDIM1_G2 */ /**/ /*=*/ /* V01.00.00 - 2021-11-25 Stephan Wund GS/BDD2 */ /* Equipment dimension created for the use case of reporting on maintenance costs */ /* Update: */ /* - V01.00.00 - 2021-11-09 Initial version copied from V_Equipment_V3_IDIM1_G0 */ /*=*/
INFI_RnDAnalysis_SSAS_CSC1;103;INFormation Mart as Interface;V_WBSElement_V1_IDIM1_G5;104087857;V ;VIEW;8563;/**/ /* View: V_WBSElement_V1_IDIM1_G5 */ /**/ /* =*/ /* V01.00.05 2023-07-31 Philipp Staiger GS/BDD1 */ /* This view provides information, which R&D projects received costs */ /* Data.CORE Outgoing Interface #0199 https://inside-docupedia.bosch.com/confluence/x/yRcjfg */ /* #FBI-SR-000000055:https://inside-docupedia.bosch.com/confluence/x/L7SyYg */ /* Restriction: */ /* only WBS-Elements having bookings in the R&D facts (actual or plan) are considered */ /* Changes: */ /* V01.00.05 - Changed mapping for CostCollector from PartnerObject to PlannedObject */ /* V01.00.04 - performance optimization - changed scalar to */ /* tabular function ufn_WBSElementToSAPExternalFormat */ /* V01.00.03 - optimized view + Added EndDating Satellite */ /* V01.00.02 - Added WBSElements for PlanCost & optimized view */ /* V01.00.01 - Added documentation for BR % SR, link for CostCenterResponsible */ /* V01.00.00 - Initial version */ /* =*/
INFI_Optravis_CSC2;63;INFormation Mart as Interface;V_INTF_PnL_G5;107511812;V ;VIEW;15144;"/**/ /* View: V_INTF_PnL_G5 */ /**/ /* =*/ /* V01.09.00 2023-03-07 Hui Yang BD/XSP4 & Tatjana Derdus CI/DAV2.3 & Yannick Sigwalt GS/BDO12 */ /* Interface view for transfer of monthly sales transactions data to Optravis */ /* This view implements the following Soft Rules */ /* #FBI-SR-000000066 https://inside-docupedia.bosch.com/confluence/pages/viewpage.action?pageId=1767424464 */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.09.00 Corrected field Plant */ /* - V01.08.00 Performance Optimization Ilja Frolov GS/BDD1 2023-03-03 */ /* - V01.07.00 Added field Plant */ /* - V01.06.00 Softrule V_SR_CompanyCodeForOptravis_V1 included */ /* - V01.05.00 Reworked view to use new CO-PA RAWVault and added Field ProfitCenter */ /* - V01.04.00 Added column SourceSystem (2021-02-10) */ /* - V01.03.00 Rename MaterialOrig to Material; Add SalesDocumentType (2020-12-16) */ /* - V01.02.00 Adjust TotalNetSales calculation based on changed customer requirement */ /* Use new MDS-based tables for CompanyCodeScope definition (2020-11-11) */ /* - V01.01.00 Replace WWR04 by ARTNR as source for MaterialOrig (2020-10-19) */ /* - V01.00.01 Re-worked based on refined customer requirement (2020-09-30) */ /* - V01.00.00 Initial version (2020-09-03) */ /* =*/"
INFI_IFRS15_TM1_CSC1;81;INFormation Mart as Interface;V_INTF_REF_CustomerNumberByCompanyCode_G4;110935767;V ;VIEW;2604;/**/ /* View: V_INTF_REF_CustomerNumberByCompanyCode_G4 */ /**/ /* =*/ /* V01.01.00 2021-09-02 Tatjana Derdus CI/BTM-AC1 */ /* This view provides the list of SAP Customer Numbers by Comapany Code for IFRS15 */ /* Data.CORE Outgoing Interface #0216 https://inside-docupedia.bosch.com/confluence/x/yK-th */ /* Update: */ /* */ /* Restriction: */ /* None */ /* =*/
INFI_Costs_CDP_CSC2;69;INFormation Mart as Interface;V_INTF_CDP_CostActual_V2_IFCT0_G5;113083839;V ;VIEW;3974;/**/ /* View: V_INTF_CDP_CostActual_V2_IFCT0_G5 */ /**/ /* = */ /* V01.00.00 2023-03-15 Ismail Okadia GS/TET3-NA */ /* This view is to provide CO-OM Cost Actuals data for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #0337 https://inside-docupedia.bosch.com/confluence/x/RBnSqQ */ /* Implemented Soft Rules */ /* Filter Cost Actual Fact Data by Company Code Positive List */ /* #FBI-SR-000000057 https://inside-docupedia.bosch.com/confluence/x/fFf1Yw */ /* Update: */ /* V01.00.00 Recreated view on top of persisted Fact [COCostActual_V2_MFCT0_G5] */ /* */
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemPlanDelta_B2;113135894;V ;VIEW;1969;/**/ /* View: V_COPALineItemPlanDelta_B2 */ /**/ /* =*/ /* V01.00.00 2022-11-04 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAPlanDocumentAmount_WSATM_xx_X] */ /* to identify FiscalYearPeriod of newly loaded Plan CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemActualDelta_G4;116507794;V ;VIEW;1922;/**/ /* View: V_COPALineItemActualDelta_G4 */ /**/ /* =*/ /* V01.00.00 2022-11-02 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAAttribute_WSAT0_XX_L] */ /* to identify FiscalYearPeriod of newly loaded actual CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FunctionalLocation_IDIM1_G1;118499701;V ;VIEW;3318;/**/ /* View: V_FunctionalLocation_IDIM1_G1 */ /**/ /*=*/ /* V01.00.00 - 2021-11-26 Stephan Wund GS/BDD2 */ /* Functional Location dimension created for the use case of reporting on maintenance costs */ /* Update: */ /* - V01.00.00 - 2021-11-26 - Initial version copied from V_Functional Location_IDIM1_G0 */ /*=*/
INFI_RnDAnalysis_SSAS_CSC1;103;INFormation Mart as Interface;V_WBSElement_V1_IDIM1_G6;120087914;V ;VIEW;8563;/**/ /* View: V_WBSElement_V1_IDIM1_G6 */ /**/ /* =*/ /* V01.00.05 2023-07-31 Philipp Staiger GS/BDD1 */ /* This view provides information, which R&D projects received costs */ /* Data.CORE Outgoing Interface #0199 https://inside-docupedia.bosch.com/confluence/x/yRcjfg */ /* #FBI-SR-000000055:https://inside-docupedia.bosch.com/confluence/x/L7SyYg */ /* Restriction: */ /* only WBS-Elements having bookings in the R&D facts (actual or plan) are considered */ /* Changes: */ /* V01.00.05 - Changed mapping for CostCollector from PartnerObject to PlannedObject */ /* V01.00.04 - performance optimization - changed scalar to */ /* tabular function ufn_WBSElementToSAPExternalFormat */ /* V01.00.03 - optimized view + Added EndDating Satellite */ /* V01.00.02 - Added WBSElements for PlanCost & optimized view */ /* V01.00.01 - Added documentation for BR % SR, link for CostCenterResponsible */ /* V01.00.00 - Initial version */ /* =*/
INFI_GSAccounting_CSC1;78;INFormation Mart as Interface;V_INTF_MD_GLAccount_G0;121311742;V ;VIEW;1955;/**/ /* View: V_INTF_MD_GLAccount_G0 */ /**/ /* */ /* V01.00.01 2022-03-24 Tina Fritz (GS/PBI-GE) */ /* Interface view to provide end-of-previous-month GL Account master data to GS Accounting */ /* Data.CORE Outgoing Interface #0208 https://inside-docupedia.bosch.com/confluence/x/6plxgg */ /* Update */ /* - V01.00.01: Update view name (2022-03-24, frt3ka) */ /* - V01.00.00: Created (2022-03-21, frt3ka) */ /* Restrictions: */ /* - only includes GL Account description in English language */ /* - GL Accounts valid as of end of previous month */ /* - only includes GL Accounts with Chart of Accounts 'RB1' */ /* */
INFI_Optravis_CSC2;63;INFormation Mart as Interface;V_INTF_PnL_G6;123511869;V ;VIEW;15140;"/**/ /* View: V_INTF_PnL_G6 */ /**/ /* =*/ /* V01.09.00 2023-03-07 Hui Yang BD/XSP4 & Tatjana Derdus CI/DAV2.3 & Yannick Sigwalt GS/BDO12 */ /* Interface view for transfer of monthly sales transactions data to Optravis */ /* This view implements the following Soft Rules */ /* #FBI-SR-000000066 https://inside-docupedia.bosch.com/confluence/pages/viewpage.action?pageId=1767424464 */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.09.00 Corrected field Plant */ /* - V01.08.00 Performance Optimization Ilja Frolov GS/BDD1 2023-03-03 */ /* - V01.07.00 Added field Plant */ /* - V01.06.00 Softrule V_SR_CompanyCodeForOptravis_V1 included */ /* - V01.05.00 Reworked view to use new CO-PA RAWVault and added Field ProfitCenter */ /* - V01.04.00 Added column SourceSystem (2021-02-10) */ /* - V01.03.00 Rename MaterialOrig to Material; Add SalesDocumentType (2020-12-16) */ /* - V01.02.00 Adjust TotalNetSales calculation based on changed customer requirement */ /* Use new MDS-based tables for CompanyCodeScope definition (2020-11-11) */ /* - V01.01.00 Replace WWR04 by ARTNR as source for MaterialOrig (2020-10-19) */ /* - V01.00.01 Re-worked based on refined customer requirement (2020-09-30) */ /* - V01.00.00 Initial version (2020-09-03) */ /* =*/"
INFI_IFRS15_TM1_CSC1;81;INFormation Mart as Interface;V_INTF_REF_CustomerNumberByCompanyCode_G5;126935824;V ;VIEW;2604;/**/ /* View: V_INTF_REF_CustomerNumberByCompanyCode_G5 */ /**/ /* =*/ /* V01.01.00 2021-09-02 Tatjana Derdus CI/BTM-AC1 */ /* This view provides the list of SAP Customer Numbers by Comapany Code for IFRS15 */ /* Data.CORE Outgoing Interface #0216 https://inside-docupedia.bosch.com/confluence/x/yK-th */ /* Update: */ /* */ /* Restriction: */ /* None */ /* =*/
INFI_Costs_CDP_CSC2;69;INFormation Mart as Interface;V_INTF_CDP_CostActual_V2_IFCT0_G6;129083896;V ;VIEW;3974;/**/ /* View: V_INTF_CDP_CostActual_V2_IFCT0_G6 */ /**/ /* = */ /* V01.00.00 2023-03-15 Ismail Okadia GS/TET3-NA */ /* This view is to provide CO-OM Cost Actuals data for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #0337 https://inside-docupedia.bosch.com/confluence/x/RBnSqQ */ /* Implemented Soft Rules */ /* Filter Cost Actual Fact Data by Company Code Positive List */ /* #FBI-SR-000000057 https://inside-docupedia.bosch.com/confluence/x/fFf1Yw */ /* Update: */ /* V01.00.00 Recreated view on top of persisted Fact [COCostActual_V2_MFCT0_G6] */ /* */
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemPlanDelta_G0;129135951;V ;VIEW;1969;/**/ /* View: V_COPALineItemPlanDelta_G0 */ /**/ /* =*/ /* V01.00.00 2022-11-04 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAPlanDocumentAmount_WSATM_xx_X] */ /* to identify FiscalYearPeriod of newly loaded Plan CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemActualDelta_G5;132507851;V ;VIEW;1922;/**/ /* View: V_COPALineItemActualDelta_G5 */ /**/ /* =*/ /* V01.00.00 2022-11-02 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAAttribute_WSAT0_XX_L] */ /* to identify FiscalYearPeriod of newly loaded actual CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_RefSourceSystem_V1_IREF0;133679624;V ;VIEW;2230;/**/ /* View: V_RefSourceSystem_V1_IREF0 */ /**/ /**/ /* V01.00.01 - 2020-10-07 - Andras Szivos CI/DAV2.3 */ /* Hard-coded reference view for SAP source systems and their SAP Web GUI URL */ /* Update: */ /* - V01.00.00: 2020-10-07 - SZA2SH - Initial version */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FunctionalLocation_IDIM1_G2;134499758;V ;VIEW;3318;/**/ /* View: V_FunctionalLocation_IDIM1_G2 */ /**/ /*=*/ /* V01.00.00 - 2021-11-26 Stephan Wund GS/BDD2 */ /* Functional Location dimension created for the use case of reporting on maintenance costs */ /* Update: */ /* - V01.00.00 - 2021-11-26 - Initial version copied from V_Functional Location_IDIM1_G0 */ /*=*/
INFI_Optravis_CSC2;63;INFormation Mart as Interface;V_INTF_PnL_S3;139511926;V ;VIEW;18642;"/**/ /* View: V_INTF_PnL_S3 */ /**/ /* =*/ /* V01.10.00 2023-03-07 Hui Yang BD/XSP4 & Tatjana Derdus CI/DAV2.3 & Yannick Sigwalt GS/BDO12 */ /* Interface view for transfer of monthly sales transactions data to Optravis */ /* This view implements the following Soft Rules */ /* #FBI-SR-000000066 https://inside-docupedia.bosch.com/confluence/pages/viewpage.action?pageId=1767424464 */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.10.00 Corrected field Plant */ /* - V01.09.00 Performance Optimization Ilja Frolov GS/BDD1 2023-03-06 */ /* - V01.08.00 Performance Optimization Ilja Frolov GS/BDD1 2023-03-03 */ /* - V01.07.00 Added field Plant */ /* - V01.06.00 Softrule V_SR_CompanyCodeForOptravis_V1 included */ /* - V01.05.00 Reworked view to use new CO-PA RAWVault and added Field ProfitCenter */ /* - V01.04.00 Added column SourceSystem (2021-02-10) */ /* - V01.03.00 Rename MaterialOrig to Material; Add SalesDocumentType (2020-12-16) */ /* - V01.02.00 Adjust TotalNetSales calculation based on changed customer requirement */ /* Use new MDS-based tables for CompanyCodeScope definition (2020-11-11) */ /* - V01.01.00 Replace WWR04 by ARTNR as source for MaterialOrig (2020-10-19) */ /* - V01.00.01 Re-worked based on refined customer requirement (2020-09-30) */ /* - V01.00.00 Initial version (2020-09-03) */ /* =*/"
